Color,Name,Kms_Driven,Owner,Fuel,RTO,Tranmission,Price,Body_type,Variant,Airbags,Alloy_wheels,Cruise_control,Infotainment_system,Parking_sensors,Push_button_start,Steering_mounted_controls,Sunroof_moonroof
red,2018 Ford Ecosport,"1,14,427 KM",2ND,DIESEL,KA-09,Manual,"₹7,70,000",suv,TITANIUM 1.5L DIESELManual,1.0,1.0,,,1.0,1.0,1.0,
red,2021 MG HECTOR,"30,233 KM",1ST,PETROL,MH-03,Manual,"₹15,78,000",suv,SHARP HYBRID 1.5 PETROLManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2016 Maruti Vitara Brezza,"43,346 KM",1ST,DIESEL,KA-01,Manual,"₹9,51,000",suv,ZDI PLUS DUAL TONEManual,,,,,,,,
red,2019 Mahindra XUV 3OO,"44,921 KM",1ST,DIESEL,UP-16,Manual,"₹7,22,000",suv,W6 1.5 DIESELManual,1.0,,,1.0,,,1.0,
red,2018 Maruti Vitara Brezza,"80,993 KM",1ST,DIESEL,GJ-24,Manual,"₹6,84,000",suv,VDIManual,,,,,,,,
red,2021 KIA SONET,"36,352 KM",1ST,PETROL,KA-51,Manual,"₹11,40,000",suv,HTX PLUS 1.0 IMTManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2019 Ford Ecosport,"73,834 KM",2ND,DIESEL,TN-09,Manual,"₹7,80,000",suv,TITANIUM 1.5L DIESELManual,1.0,1.0,,1.0,1.0,1.0,1.0,
red,2018 Mahindra KUV 100 NXT,"47,684 KM",1ST,PETROL,KA-04,Manual,"₹5,55,000",suv,K8 P 6 STRManual,1.0,1.0,,1.0,1.0,,1.0,
red,2017 Ford Ecosport,"43,299 KM",1ST,PETROL,TN-10,Manual,"₹6,11,000",suv,TITANIUM 1.5L PETROLManual,1.0,1.0,,,1.0,1.0,1.0,
red,2017 Maruti Vitara Brezza,"94,281 KM",2ND,DIESEL,UP-32,Manual,"₹7,15,000",suv,ZDIManual,,,,,,,,
red,2012 Maruti Ertiga,"82,321 KM",1ST,DIESEL,KA-53,Manual,"₹6,25,650",suv,VDIManual,,,,,,,,
red,2019 Hyundai VENUE,"36,663 KM",2ND,PETROL,GJ-01,Automatic,"₹8,96,000",suv,SX PLUS 1.0 TURBO DCTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2019 Hyundai VENUE,"59,841 KM",1ST,PETROL,DL-9C,Automatic,"₹9,37,000",suv,SX PLUS 1.0 TURBO DCTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2013 Maruti Ertiga,"80,267 KM",1ST,DIESEL,KA-04,Manual,"₹6,92,000",suv,ZDIManual,,,,,,,,
red,2017 Honda WR-V,"27,684 KM",2ND,PETROL,DL-3C,Manual,"₹6,64,000",suv,1.2L I-VTEC VX MTManual,1.0,1.0,,,1.0,1.0,1.0,1.0
red,2017 Hyundai Creta,"62,559 KM",1ST,PETROL,MH-01,Manual,"₹7,61,000",suv,E PLUS 1.6 PETROLManual,1.0,,,,,,1.0,
red,2017 Hyundai Creta,"93,578 KM",1ST,PETROL,MH-01,Manual,"₹7,24,000",suv,E PLUS 1.6 PETROLManual,1.0,,,,,,1.0,
red,2016 Maruti Vitara Brezza,"1,17,599 KM",1ST,DIESEL,KA-01,Manual,"₹7,95,000",suv,ZDI PLUS DUAL TONEManual,,,,,,,,
red,2017 Hyundai Creta,"31,687 KM",1ST,PETROL,HR-51,Automatic,"₹8,84,000",suv,SX PLUS AT 1.6 PETROLAutomatic,1.0,1.0,,,1.0,1.0,1.0,
red,2022 Mahindra XUV 3OO,"21,506 KM",1ST,PETROL,KL-01,Automatic,"₹12,23,000",suv,W8 (O) 1.2 PETROL AMTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2017 Honda WR-V,"29,483 KM",1ST,PETROL,TN-11,Manual,"₹7,99,000",suv,1.2L I-VTEC VX MTManual,1.0,1.0,,,1.0,1.0,1.0,1.0
red,2021 MG HECTOR,"31,070 KM",1ST,PETROL,TN-22,Manual,"₹17,10,000",suv,SHARP HYBRID 1.5 PETROLManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2021 Renault TRIBER,"56,933 KM",1ST,PETROL,TN-12,Manual,"₹6,45,000",suv,RXL MTManual,,,,,,,,
red,2018 Honda WR-V,"18,068 KM",1ST,PETROL,MH-12,Manual,"₹7,78,000",suv,1.2L I-VTEC VX MTManual,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
red,2016 Hyundai Creta,"52,287 KM",1ST,PETROL,GJ-01,Automatic,"₹8,72,000",suv,SX PLUS AT 1.6 PETROLAutomatic,1.0,1.0,,,1.0,,1.0,
red,2019 Honda WR-V,"50,146 KM",1ST,PETROL,GJ-06,Manual,"₹6,74,000",suv,1.2L I-VTEC EXCLUSIVE EDITIONManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2019 KIA SELTOS,"70,292 KM",1ST,DIESEL,UP-16,Manual,"₹10,17,000",suv,HTK PLUS 1.5 DIESELManual,,,,,,,,
red,2018 Tata NEXON,"79,027 KM",1ST,DIESEL,MH-03,Automatic,"₹7,85,000",suv,XZA PLUS DIESELAutomatic,1.0,1.0,,,1.0,1.0,1.0,
red,2019 KIA SELTOS,"56,353 KM",1ST,DIESEL,WB-08,Manual,"₹10,79,000",suv,HTX PLUS 1.5 DIESELManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2016 Ford Ecosport,"1,06,835 KM",2ND,DIESEL,KA-02,Manual,"₹6,39,325",suv,TITANIUM+ 1.5L DIESELManual,1.0,1.0,,,1.0,,1.0,
red,2021 Maruti Vitara Brezza,"9,263 KM",1ST,PETROL,MH-01,Automatic,"₹9,95,200",suv,VXI AT SHVSAutomatic,,,,,,,,
red,2021 KIA SONET,"84,800 KM",1ST,DIESEL,HR-13,Automatic,"₹9,72,000",suv,HTK PLUS 1.5 ATAutomatic,1.0,,,1.0,1.0,,1.0,
red,2018 Renault Duster,"65,261 KM",1ST,PETROL,KA-04,Automatic,"₹7,99,000",suv,RXS CVTAutomatic,1.0,1.0,,,,,1.0,
red,2021 Mahindra XUV 3OO,"23,880 KM",1ST,PETROL,WB-24,Automatic,"₹10,70,000",suv,W8 (O) 1.2 PETROL AMTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2018 Ford Ecosport,"90,210 KM",1ST,DIESEL,TN-06,Manual,"₹7,90,000",suv,TITANIUM 1.5L DIESELManual,1.0,1.0,,1.0,1.0,1.0,1.0,
red,2018 Hyundai Creta,"1,41,787 KM",1ST,PETROL,KA-53,Automatic,"₹10,01,000",suv,SX PLUS AT 1.6 PETROLAutomatic,1.0,1.0,,,1.0,1.0,1.0,
red,2018 Hyundai Creta,"83,294 KM",1ST,PETROL,TN-07,Manual,"₹8,01,000",suv,E PLUS 1.6 PETROLManual,1.0,,,,,,1.0,
red,2021 Nissan MAGNITE,"24,085 KM",1ST,PETROL,KA-63,Manual,"₹8,90,000",suv,XV PREMIUM DUAL TONEManual,,,,,,,,
red,2019 Hyundai VENUE,"95,880 KM",1ST,PETROL,KA-05,Automatic,"₹8,95,000",suv,SX PLUS 1.0 TURBO DCTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2018 Ford Ecosport,"72,955 KM",2ND,DIESEL,TN-07,Manual,"₹7,57,000",suv,TITANIUM 1.5L DIESELManual,1.0,1.0,,1.0,1.0,1.0,1.0,
red,2022 Maruti BREZZA,"19,466 KM",1ST,PETROL,TS-05,Manual,"₹12,03,000",suv,ZXI SMART HYBRID Manual,,,,,,,,
red,2017 Honda WR-V,"37,400 KM",2ND,PETROL,MH-02,Manual,"₹6,46,000",suv,1.2L I-VTEC VX MTManual,1.0,1.0,,,1.0,1.0,1.0,1.0
red,2016 Ford Ecosport,"99,693 KM",1ST,DIESEL,TN-05,Manual,"₹6,43,000",suv,TITANIUM 1.5L DIESELManual,1.0,1.0,,,1.0,,1.0,
red,2019 Honda WR-V,"51,286 KM",2ND,DIESEL,UP-14,Manual,"₹7,11,000",suv,1.5L I-DTEC VX MTManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2021 Tata Harrier,"18,232 KM",1ST,DIESEL,KA-04,Automatic,"₹20,94,000",suv,XZA PLUS 2.0L DUAL TONEAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2020 Hyundai VENUE,"22,328 KM",1ST,PETROL,TN-22,Automatic,"₹9,84,000",suv,SX PLUS 1.0 TURBO DCTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2019 Maruti Vitara Brezza,"1,02,511 KM",1ST,DIESEL,HR-52,Manual,"₹7,44,000",suv,ZDIManual,,,,,,,,
red,2020 Tata Harrier,"74,344 KM",1ST,DIESEL,TS-07,Automatic,"₹18,14,000",suv,XZA PLUS 2.0LAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2017 Hyundai Creta,"32,086 KM",2ND,PETROL,MH-02,Automatic,"₹9,46,000",suv,SX PLUS AT 1.6 PETROLAutomatic,1.0,1.0,,,1.0,1.0,1.0,
red,2021 KIA SELTOS,"13,616 KM",1ST,PETROL,KA-19,Manual,"₹16,16,000",suv,GTX PLUS 1.4 PETROL DUAL TONEManual,,,,,,,,
red,2020 Ford FREESTYLE,"35,642 KM",1ST,DIESEL,KA-19,Manual,"₹7,71,000",suv,TITANIUM 1.5 DIESELManual,1.0,,,1.0,1.0,1.0,1.0,
red,2017 Hyundai Creta,"86,021 KM",1ST,PETROL,MH-01,Automatic,"₹9,21,000",suv,SX PLUS AT 1.6 PETROLAutomatic,1.0,1.0,,,1.0,1.0,1.0,
red,2018 Ford Ecosport,"92,274 KM",1ST,DIESEL,HR-29,Manual,"₹6,27,000",suv,TITANIUM + 1.5L DIESELManual,1.0,1.0,1.0,,1.0,1.0,1.0,
red,2019 Tata NEXON,"74,168 KM",1ST,PETROL,KL-08,Automatic,"₹7,64,000",suv,XZA PLUS PETROLAutomatic,1.0,1.0,,1.0,1.0,1.0,1.0,
red,2020 Mahindra XUV 3OO,"71,834 KM",1ST,DIESEL,MH-48,Manual,"₹9,95,000",suv,W8 (O) 1.5 DIESELManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2022 Tata Harrier,"32,407 KM",2ND,DIESEL,KA-28,Automatic,"₹21,13,000",suv,XZA PLUS 2.0L DUAL TONEAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2017 Tata NEXON,"54,625 KM",1ST,PETROL,DL-10,Manual,"₹6,60,000",suv,XZ PLUS PETROLManual,,,,,,,,
red,2021 Volkswagen TAIGUN,"8,283 KM",1ST,PETROL,KA-05,Manual,"₹15,22,000",suv,TOPLINE 1.0 TSI MTManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2019 Hyundai VENUE,"54,661 KM",1ST,PETROL,KA-05,Automatic,"₹10,04,000",suv,SX PLUS 1.0 TURBO DCTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2019 Hyundai VENUE,"58,522 KM",1ST,PETROL,TN-09,Automatic,"₹9,66,000",suv,SX PLUS 1.0 TURBO DCTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2021 Mahindra XUV 3OO,"19,034 KM",2ND,PETROL,MH-12,Manual,"₹10,13,000",suv,W8 (O) 1.2 PETROLManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2020 Ford Ecosport,"44,024 KM",1ST,PETROL,TN-22,Manual,"₹9,44,000",suv,TITANIUM + 1.5L PETROLManual,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
red,2018 Ford Ecosport,"77,744 KM",1ST,DIESEL,TN-66,Manual,"₹8,28,000",suv,TITANIUM 1.5L DIESELManual,1.0,1.0,,,1.0,1.0,1.0,
red,2016 Hyundai Creta,"65,597 KM",1ST,PETROL,MH-04,Automatic,"₹9,07,000",suv,SX PLUS AT 1.6 PETROLAutomatic,1.0,1.0,,,1.0,,1.0,
red,2016 Renault Duster,"1,30,688 KM",1ST,DIESEL,KA-01,Automatic,"₹7,52,000",suv,110 PS RXL 4X2 AMTAutomatic,1.0,,,,,,,
red,2016 Maruti Vitara Brezza,"78,823 KM",1ST,DIESEL,GJ-01,Manual,"₹8,16,000",suv,ZDI PLUS DUAL TONEManual,,,,,,,,
red,2022 Maruti BREZZA,"24,262 KM",1ST,PETROL,TS-08,Manual,"₹12,66,000",suv,ZXI SMART HYBRID DUAL TONEManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2018 Ford Ecosport,"87,339 KM",1ST,PETROL,UP-14,Automatic,"₹7,18,000",suv,TITANIUM + 1.5L PETROL ATAutomatic,1.0,1.0,1.0,,1.0,1.0,1.0,
red,2020 MG HECTOR,"43,279 KM",1ST,PETROL,GJ-06,Manual,"₹13,97,000",suv,SHARP HYBRID 1.5 PETROLManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2021 Mahindra Thar,"9,252 KM",1ST,PETROL,KA-50,Automatic,"₹14,44,000",suv,LX P 4WD AT CONVERTIBLEAutomatic,1.0,1.0,1.0,1.0,1.0,,1.0,
red,2021 KIA SONET,"6,736 KM",1ST,PETROL,MH-14,Manual,"₹8,40,000",suv,HTK PLUS 1.2Manual,1.0,,,1.0,1.0,,1.0,
red,2018 Ford FREESTYLE,"28,231 KM",2ND,PETROL,KA-02,Manual,"₹5,78,000",suv,TITANIUM PLUS 1.2 PETROLManual,1.0,1.0,,,1.0,1.0,,
red,2019 MG HECTOR,"33,073 KM",1ST,DIESEL,DL-8C,Manual,"₹13,50,000",suv,SHARP 2.0 DIESELManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2022 Hyundai VENUE,"7,772 KM",1ST,PETROL,TN-11,Manual,"₹9,66,000",suv,S (O) 1.0 TURBO IMTManual,,,,,,,,
red,2017 Mahindra Kuv100,"5,151 KM",1ST,PETROL,WB-24,Manual,"₹3,44,000",suv,K4 PLUS 5 STRManual,1.0,,,,,,,
red,2018 Mahindra KUV 100 NXT,"35,641 KM",1ST,PETROL,TN-09,Manual,"₹5,01,000",suv,K6+ P 6 STRManual,1.0,,,1.0,,,1.0,
red,2019 Mahindra XUV 3OO,"15,646 KM",2ND,PETROL,MH-43,Manual,"₹9,72,000",suv,W8(O) 1.2 PETROL DUAL TONEManual,,,,,,,,
red,2020 MG HECTOR,"30,712 KM",1ST,PETROL,GJ-01,Automatic,"₹13,04,000",suv,SHARP 1.5 DCT PETROLAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2020 MG HECTOR,"28,552 KM",1ST,PETROL,GJ-06,Manual,"₹13,51,000",suv,SMART HYBRID 1.5 PETROLManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
red,2018 Ford Ecosport,"87,026 KM",1ST,DIESEL,TN-13,Manual,"₹7,39,000",suv,TITANIUM 1.5L DIESELManual,1.0,1.0,,,1.0,1.0,1.0,
red,2019 Hyundai VENUE,"57,243 KM",1ST,PETROL,TN-01,Automatic,"₹9,74,000",suv,SX PLUS 1.0 TURBO DCTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2019 KIA SELTOS,"81,767 KM",1ST,DIESEL,KA-02,Manual,"₹12,63,000",suv,HTX PLUS 1.5 DIESELManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2018 Mahindra KUV 100 NXT,"46,456 KM",1ST,PETROL,KA-03,Manual,"₹5,76,000",suv,K8 P 6 STRManual,1.0,1.0,,1.0,1.0,,1.0,
red,2016 Hyundai Creta,"51,580 KM",2ND,PETROL,KA-53,Manual,"₹8,61,000",suv,SX PLUS 1.6 PETROLManual,1.0,1.0,,,1.0,,1.0,
red,2018 Tata NEXON,"29,306 KM",1ST,DIESEL,KA-01,Manual,"₹8,93,000",suv,XZ PLUS DIESELManual,1.0,1.0,,1.0,1.0,1.0,1.0,
red,2016 Mahindra Kuv100,"50,132 KM",1ST,PETROL,PB-07,Manual,"₹2,93,000",suv,K8 6 STRManual,,,,,,,,
red,2020 KIA SELTOS,"33,644 KM",1ST,PETROL,KA-53,Manual,"₹9,03,000",suv,HTK 1.5 PETROLManual,1.0,,,1.0,1.0,,1.0,
red,2020 Maruti XL6,"46,776 KM",1ST,PETROL,DL-12,Automatic,"₹9,64,000",suv,ZETA ATAutomatic,,,,,,,,
red,2015 Hyundai Creta,"80,255 KM",2ND,DIESEL,KA-03,Manual,"₹8,07,000",suv,SX 1.6 DIESELManual,1.0,1.0,,,,,1.0,
red,2018 Tata NEXON,"55,626 KM",1ST,PETROL,TN-59,Manual,"₹6,17,000",suv,XT PETROLManual,1.0,,,1.0,1.0,,1.0,
red,2019 Hyundai Creta,"63,334 KM",3RD,PETROL,TS-04,Manual,"₹9,88,000",suv,SX 1.6 PETROLManual,1.0,1.0,,1.0,1.0,,1.0,
red,2014 Renault Duster,"42,620 KM",1ST,PETROL,DL-8C,Manual,"₹4,36,000",suv,RXL PETROLManual,,,,,,,,
red,2016 Maruti Vitara Brezza,"78,250 KM",1ST,DIESEL,MH-06,Manual,"₹6,57,000",suv,ZDIManual,,,,,,,,
red,2017 Maruti Vitara Brezza,"1,03,256 KM",1ST,DIESEL,TS-07,Manual,"₹7,88,000",suv,ZDI PLUS DUAL TONEManual,,,,,,,,
red,2018 Renault Duster,"62,498 KM",1ST,PETROL,MH-02,Manual,"₹5,76,000",suv,RXL PETROLManual,,,,,,,,
red,2021 KIA SELTOS,"47,575 KM",1ST,DIESEL,KA-03,Manual,"₹14,35,000",suv,HTX PLUS 1.5 DIESELManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2022 Tata Harrier,"18,836 KM",1ST,DIESEL,KA-03,Manual,"₹19,81,000",suv,XZ SUNROOF 2.0LManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2018 Mahindra KUV 100 NXT,"50,598 KM",1ST,CNG,GJ-27,Manual,"₹3,95,000",suv,K2 P 6 STRManual,,,,,,,,
red,2020 KIA SELTOS,"42,372 KM",1ST,PETROL,TS-08,Manual,"₹12,09,000",suv,HTX 1.5 PETROLManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
red,2019 Hyundai VENUE,"40,462 KM",1ST,PETROL,MH-47,Automatic,"₹9,91,000",suv,SX PLUS 1.0 TURBO DCTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2020 Tata NEXON,"26,052 KM",1ST,PETROL,MH-12,Automatic,"₹8,83,000",suv,XMA SUNROOF PETROLAutomatic,,,,,,,,
red,2017 Maruti Vitara Brezza,"90,263 KM",2ND,DIESEL,GJ-05,Manual,"₹7,94,000",suv,ZDI PLUS DUAL TONEManual,,,,,,,,
red,2017 Tata NEXON,"36,543 KM",1ST,PETROL,MH-47,Manual,"₹6,76,000",suv,XZ PLUS PETROL DUAL TONEManual,,,,,,,,
red,2018 Maruti Eeco,"31,338 KM",1ST,PETROL,TN-87,Manual,"₹4,30,000",suv,5 STR WITH A/C+HTRManual,,,,,,,,
red,2015 Hyundai Creta,"1,07,546 KM",2ND,PETROL,TS-08,Manual,"₹7,08,000",suv,S 1.6 PETROLManual,,,,,,,,
red,2015 Renault Duster,"1,08,568 KM",3RD,DIESEL,TN-06,Manual,"₹5,24,000",suv,85 PS RXL DIESELManual,,,,,,,,
red,2017 Maruti Vitara Brezza,"48,826 KM",1ST,DIESEL,KA-53,Manual,"₹7,79,000",suv,LDI (O)Manual,,,,,,,,
red,2016 Renault Duster,"73,587 KM",1ST,DIESEL,TN-14,Manual,"₹6,58,000",suv,85 PS RXE DIESELManual,,,,,,,,
red,2022 Hyundai VENUE,"2,858 KM",1ST,PETROL,TS-09,Manual,"₹9,78,000",suv,S(O) 1.2Manual,1.0,,,1.0,1.0,,1.0,
red,2022 Mahindra XUV 3OO,"11,127 KM",1ST,PETROL,TS-10,Automatic,"₹12,48,000",suv,W8 (O) 1.2 PETROL AMTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2019 Mahindra XUV 3OO,"19,710 KM",2ND,DIESEL,KA-51,Automatic,"₹11,18,000",suv,W8 (O) 1.5 DIESEL AMTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2016 Hyundai Creta,"89,156 KM",2ND,DIESEL,TN-14,Manual,"₹8,32,000",suv,SX (O) 1.6 DIESELManual,1.0,1.0,,,1.0,,1.0,
blue,2020 Renault TRIBER,"33,400 KM",2ND,PETROL,KA-03,Manual,"₹6,64,000",suv,RXZManual,1.0,,,1.0,1.0,1.0,,
blue,2020 Hyundai VENUE,"28,621 KM",2ND,PETROL,DL-12,Manual,"₹7,38,000",suv,S 1.2Manual,1.0,,,,1.0,,1.0,
blue,2022 Renault TRIBER,"19,671 KM",1ST,PETROL,UP-14,Manual,"₹7,85,000",suv,RXZManual,,,,,,,,
blue,2022 Tata PUNCH,"3,294 KM",1ST,PETROL,UP-16,Automatic,"₹7,64,000",suv,ACCOMPLISHED AMTAutomatic,1.0,,,,,,,
blue,2016 Maruti Vitara Brezza,"52,772 KM",1ST,DIESEL,KA-50,Manual,"₹8,80,000",suv,ZDIManual,,,,,,,,
blue,2020 Renault TRIBER,"1,10,490 KM",1ST,PETROL,UP-14,Manual,"₹4,88,000",suv,RXTManual,1.0,,,1.0,1.0,,,
blue,2014 Maruti Ertiga,"66,198 KM",1ST,CNG,HR-26,Manual,"₹6,02,000",suv,VXIManual,,,,,,,,
blue,2018 Tata NEXON,"91,460 KM",1ST,CNG,HR-13,Manual,"₹5,62,000",suv,XM PETROLManual,1.0,,,1.0,1.0,,1.0,
blue,2018 Ford Ecosport,"36,586 KM",2ND,PETROL,DL-10,Manual,"₹6,62,000",suv,TITANIUM 1.5L PETROLManual,1.0,1.0,,,1.0,1.0,1.0,
blue,2016 Hyundai Creta,"48,483 KM",1ST,PETROL,HR-11,Manual,"₹6,78,000",suv,S 1.6 PETROLManual,,,,,,,1.0,
blue,2022 Mahindra XUV 3OO,"36,965 KM",1ST,DIESEL,GJ-18,Automatic,"₹9,75,000",suv,W6 1.5 DIESEL AMTAutomatic,1.0,,,,1.0,,1.0,1.0
blue,2018 Maruti Vitara Brezza,"89,908 KM",1ST,DIESEL,HR-51,Manual,"₹5,71,000",suv,VDI (O)Manual,1.0,,,,1.0,,,
blue,2012 Maruti Ertiga,"88,992 KM",3RD,DIESEL,KA-53,Manual,"₹5,55,000",suv,VDIManual,,,,,,,,
blue,2018 Tata NEXON,"82,515 KM",2ND,PETROL,UP-78,Manual,"₹5,98,000",suv,XT PETROLManual,1.0,,,,1.0,,1.0,
blue,2021 Tata PUNCH,"21,586 KM",2ND,PETROL,GJ-01,Manual,"₹7,73,000",suv,CREATIVE 1.2 RTN DUAL TONEManual,,,,,,,,
blue,2020 Maruti XL6,"24,663 KM",1ST,PETROL,KA-03,Automatic,"₹10,99,000",suv,ZETA ATAutomatic,,,,,,,,
blue,2020 Toyota URBAN CRUISER,"1,11,712 KM",1ST,PETROL,KA-05,Manual,"₹8,37,000",suv,PREMIUM GRADE MT DUAL TONEManual,,,,,,,,
blue,2019 Renault TRIBER,"62,459 KM",1ST,PETROL,HR-13,Manual,"₹4,32,000",suv,RXZManual,1.0,,,1.0,1.0,1.0,,
blue,2019 Maruti XL6,"47,082 KM",1ST,PETROL,UP-16,Automatic,"₹9,54,000",suv,ALPHA ATAutomatic,,,,,,,,
blue,2020 Maruti XL6,"28,549 KM",1ST,PETROL,MH-14,Automatic,"₹10,66,000",suv,ALPHA ATAutomatic,,,,,,,,
blue,2019 Volkswagen T-ROC,"34,582 KM",1ST,PETROL,GJ-03,Automatic,"₹16,93,000",suv,PETROL AUTOMATICAutomatic,,,,,,,,
blue,2017 Tata NEXON,"27,584 KM",1ST,PETROL,DL-10,Manual,"₹6,41,000",suv,XZ PLUS PETROLManual,,,,,,,,
blue,2019 Tata Hexa,"45,799 KM",1ST,DIESEL,HR-26,Manual,"₹10,98,000",suv,Varicor 400 XMManual,1.0,,,1.0,1.0,,1.0,
blue,2020 Renault TRIBER,"25,406 KM",1ST,PETROL,RJ-14,Manual,"₹5,64,000",suv,RXL MTManual,,,,,,,,
blue,2016 Hyundai Creta,"40,856 KM",2ND,DIESEL,MH-03,Automatic,"₹9,29,400",suv,SX PLUS AT 1.6 DIESELAutomatic,1.0,1.0,,,1.0,,1.0,
blue,2020 Hyundai VENUE,"19,669 KM",2ND,PETROL,TN-14,Manual,"₹9,10,000",suv,SX 1.0 TURBOManual,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
blue,2014 Maruti Ertiga,"61,829 KM",1ST,PETROL,HR-26,Manual,"₹5,48,000",suv,VXIManual,,,,,,,,
blue,2022 Tata NEXON,"10,978 KM",1ST,PETROL,UP-16,Manual,"₹10,01,000",suv,XZ PLUS (HS) PETROLManual,,,,,,,,
blue,2018 Ford Ecosport,"43,117 KM",1ST,DIESEL,TN-04,Manual,"₹7,67,000",suv,TITANIUM 1.5L DIESELManual,1.0,1.0,,,1.0,1.0,1.0,
blue,2020 Maruti S Cross,"29,110 KM",1ST,PETROL,MH-40,Automatic,"₹10,79,000",suv,ALPHA AT SMART HYBRIDAutomatic,,,,,,,,
blue,2016 Maruti Vitara Brezza,"71,220 KM",2ND,DIESEL,TS-13,Manual,"₹7,56,000",suv,ZDIManual,,,,,,,,
blue,2017 Maruti Vitara Brezza,"83,283 KM",1ST,DIESEL,UP-80,Manual,"₹7,19,000",suv,ZDI PLUS DUAL TONEManual,,,,,,,,
blue,2018 Ford Ecosport,"39,914 KM",1ST,PETROL,TS-07,Manual,"₹7,75,000",suv,TITANIUM 1.5L PETROLManual,1.0,1.0,,,1.0,1.0,1.0,
blue,2018 Ford Ecosport,"27,958 KM",2ND,PETROL,TS-09,Manual,"₹8,20,000",suv,TITANIUM 1.5L PETROLManual,1.0,1.0,,,1.0,1.0,1.0,
blue,2017 Maruti Vitara Brezza,"96,567 KM",1ST,DIESEL,DL-1C,Manual,"₹7,03,000",suv,VDIManual,,,,,,,,
blue,2016 Maruti Ertiga,"1,06,751 KM",1ST,CNG,MH-46,Manual,"₹7,41,000",suv,VXI CNGManual,,,,,,,,
blue,2021 Hyundai VENUE,"36,349 KM",1ST,PETROL,TN-14,Manual,"₹8,93,000",suv,SX 1.0 TURBO IMTManual,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
blue,2016 Maruti Vitara Brezza,"1,37,772 KM",1ST,DIESEL,KA-25,Manual,"₹7,72,000",suv,ZDI PLUSManual,,,,,,,,
blue,2020 Renault TRIBER,"64,453 KM",2ND,PETROL,GJ-12,Manual,"₹5,14,000",suv,RXZManual,,,,,,,,
blue,2019 Renault TRIBER,"52,052 KM",3RD,PETROL,KA-53,Manual,"₹6,29,000",suv,RXZManual,1.0,,,1.0,1.0,1.0,,
blue,2020 KIA SELTOS,"41,884 KM",1ST,PETROL,KA-01,Manual,"₹10,86,000",suv,HTK PLUS 1.5Manual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
blue,2020 Maruti S Cross,"52,521 KM",1ST,PETROL,MH-40,Manual,"₹9,79,000",suv,ALPHA 1.5 SMART HYBRIDManual,,,,,,,,
blue,2018 Ford Ecosport,"33,701 KM",1ST,PETROL,WB-02,Manual,"₹6,82,000",suv,TITANIUM 1.5L SIGNATURE EDITION (SUNROOF) PETROLManual,,,,,,,,
